coordinate,x,y,overall
0.465,0.2869785714285714,0.2546607142857143,0.2420327806122449
0.466,0.2869785714285714,0.2546607142857143,0.2420327806122449
0.467,0.2869785714285714,0.2546607142857143,0.2420327806122449
0.468,0.2869785714285714,0.2546607142857143,0.2420327806122449
0.469,0.2869785714285714,0.2546607142857143,0.2420327806122449
0.47,0.2869785714285714,0.2546607142857143,0.2420327806122449
0.471,0.2869785714285714,0.2546607142857143,0.2420327806122449
0.472,0.2869785714285714,0.25475892857142857,0.2420327806122449
0.473,0.2869785714285714,0.25475892857142857,0.2420327806122449
0.474,0.2869785714285714,0.25475892857142857,0.2420327806122449
0.475,0.2869785714285714,0.25475892857142857,0.2420327806122449
0.476,0.2869785714285714,0.25475892857142857,0.2420327806122449
0.477,0.2869785714285714,0.25475892857142857,0.2420327806122449
0.478,0.2869785714285714,0.25475892857142857,0.2420327806122449
0.479,0.2869785714285714,0.25475892857142857,0.2420327806122449
0.48,0.2869785714285714,0.25475892857142857,0.2420327806122449
0.481,0.2869785714285714,0.25475892857142857,0.2420327806122449
0.482,0.2869785714285714,0.25475892857142857,0.2420327806122449
0.483,0.2894357142857143,0.25475892857142857,0.2420327806122449
0.484,0.2894357142857143,0.25475892857142857,0.2420327806122449
0.485,0.2894357142857143,0.25475892857142857,0.2420327806122449
0.486,0.2894357142857143,0.25372321428571426,0.2420327806122449
0.487,0.2894357142857143,0.25372321428571426,0.2420327806122449
0.488,0.2894357142857143,0.25372321428571426,0.2420327806122449
0.489,0.2894357142857143,0.25372321428571426,0.2420327806122449
0.49,0.2894357142857143,0.25372321428571426,0.2420327806122449
0.491,0.2894357142857143,0.25372321428571426,0.2420327806122449
0.492,0.2894357142857143,0.25372321428571426,0.2420327806122449
0.493,0.2894357142857143,0.25372321428571426,0.2420327806122449
0.494,0.2894357142857143,0.25372321428571426,0.2420327806122449
0.495,0.2894357142857143,0.25372321428571426,0.2420327806122449
0.496,0.2894357142857143,0.25372321428571426,0.2420327806122449
0.497,0.2894357142857143,0.25372321428571426,0.2420327806122449
0.498,0.2894357142857143,0.25372321428571426,0.2420327806122449
0.499,0.2894357142857143,0.25372321428571426,0.2420327806122449
0.5,0.30189285714285713,0.25404464285714284,0.2420327806122449
0.501,0.30189285714285713,0.25404464285714284,0.2420327806122449
0.502,0.30189285714285713,0.25404464285714284,0.2420327806122449
0.503,0.30189285714285713,0.25404464285714284,0.2420327806122449
0.504,0.30189285714285713,0.25404464285714284,0.2420327806122449
0.505,0.30189285714285713,0.25404464285714284,0.2420327806122449
0.506,0.30189285714285713,0.25404464285714284,0.2420327806122449
0.507,0.30189285714285713,0.25404464285714284,0.2420327806122449
0.508,0.30189285714285713,0.25404464285714284,0.2420327806122449
0.509,0.30189285714285713,0.25404464285714284,0.2420327806122449
0.51,0.30189285714285713,0.25404464285714284,0.2420327806122449
0.511,0.30189285714285713,0.25404464285714284,0.2420327806122449
0.512,0.30189285714285713,0.25404464285714284,0.2420327806122449
0.513,0.30189285714285713,0.25404464285714284,0.2420327806122449
0.514,0.30189285714285713,0.25404464285714284,0.2420327806122449
0.515,0.30189285714285713,0.2556517857142857,0.2420327806122449
0.516,0.30189285714285713,0.2556517857142857,0.2420327806122449
0.517,0.30189285714285713,0.2556517857142857,0.2420327806122449
0.518,0.3031,0.2556517857142857,0.2420327806122449
0.519,0.3031,0.2556517857142857,0.2420327806122449
0.52,0.3031,0.2556517857142857,0.2420327806122449
0.521,0.3031,0.2556517857142857,0.2420327806122449
0.522,0.3031,0.2556517857142857,0.2420327806122449
0.523,0.3031,0.2556517857142857,0.2420327806122449
0.524,0.3031,0.2556517857142857,0.2420327806122449
0.525,0.3031,0.2556517857142857,0.2420327806122449
0.526,0.3031,0.2556517857142857,0.2420327806122449
0.527,0.3031,0.2556517857142857,0.2420327806122449
0.528,0.3031,0.2556517857142857,0.2420327806122449
0.529,0.3031,0.25892857142857145,0.2420327806122449
0.53,0.3031,0.25892857142857145,0.2420327806122449
0.531,0.3031,0.25892857142857145,0.2420327806122449
0.532,0.3031,0.25892857142857145,0.2420327806122449
0.533,0.3031,0.25892857142857145,0.2420327806122449
0.534,0.3031,0.25892857142857145,0.2420327806122449
0.535,0.3031,0.25892857142857145,0.2420327806122449
0.536,0.2918857142857143,0.25892857142857145,0.2420327806122449
0.537,0.2918857142857143,0.25892857142857145,0.2420327806122449
0.538,0.2918857142857143,0.25892857142857145,0.2420327806122449
0.539,0.2918857142857143,0.25892857142857145,0.2420327806122449
0.54,0.2918857142857143,0.25892857142857145,0.2420327806122449
0.541,0.2918857142857143,0.25892857142857145,0.2420327806122449
0.542,0.2918857142857143,0.25892857142857145,0.2420327806122449
0.543,0.2918857142857143,0.2591160714285714,0.2420327806122449
0.544,0.2918857142857143,0.2591160714285714,0.2420327806122449
0.545,0.2918857142857143,0.2591160714285714,0.2420327806122449
0.546,0.2918857142857143,0.2591160714285714,0.2420327806122449
0.547,0.2918857142857143,0.2591160714285714,0.2420327806122449
0.548,0.2918857142857143,0.2591160714285714,0.2420327806122449
0.549,0.2918857142857143,0.2591160714285714,0.2420327806122449
0.55,0.2918857142857143,0.2591160714285714,0.2420327806122449
0.551,0.2918857142857143,0.2591160714285714,0.2420327806122449
0.552,0.2918857142857143,0.2591160714285714,0.2420327806122449
0.553,0.2918857142857143,0.2591160714285714,0.2420327806122449
0.554,0.30662142857142854,0.2591160714285714,0.2420327806122449
0.555,0.30662142857142854,0.2591160714285714,0.2420327806122449
0.556,0.30662142857142854,0.2591160714285714,0.2420327806122449
0.557,0.30662142857142854,0.2591160714285714,0.2420327806122449
0.558,0.30662142857142854,0.2598214285714286,0.2420327806122449
0.559,0.30662142857142854,0.2598214285714286,0.2420327806122449
0.56,0.30662142857142854,0.2598214285714286,0.2420327806122449
0.561,0.30662142857142854,0.2598214285714286,0.2420327806122449
0.562,0.30662142857142854,0.2598214285714286,0.2420327806122449
0.563,0.30662142857142854,0.2598214285714286,0.2420327806122449
0.564,0.30662142857142854,0.2598214285714286,0.2420327806122449
0.565,0.30662142857142854,0.2598214285714286,0.2420327806122449
0.566,0.30662142857142854,0.2598214285714286,0.2420327806122449
0.567,0.30662142857142854,0.2598214285714286,0.2420327806122449
0.568,0.30662142857142854,0.2598214285714286,0.2420327806122449
0.569,0.30662142857142854,0.2598214285714286,0.2420327806122449
0.57,0.30662142857142854,0.2598214285714286,0.2420327806122449
0.571,0.30662142857142854,0.2598214285714286,0.2420327806122449
0.572,0.30552142857142855,0.2577857142857143,0.2420327806122449
0.573,0.30552142857142855,0.2577857142857143,0.2420327806122449
0.574,0.30552142857142855,0.2577857142857143,0.2420327806122449
0.575,0.30552142857142855,0.2577857142857143,0.2420327806122449
0.576,0.30552142857142855,0.2577857142857143,0.2420327806122449
0.577,0.30552142857142855,0.2577857142857143,0.2420327806122449
0.578,0.30552142857142855,0.2577857142857143,0.2420327806122449
0.579,0.30552142857142855,0.2577857142857143,0.2420327806122449
0.58,0.30552142857142855,0.2577857142857143,0.2420327806122449
0.581,0.30552142857142855,0.2577857142857143,0.2420327806122449
0.582,0.30552142857142855,0.2577857142857143,0.2420327806122449
0.583,0.30552142857142855,0.2577857142857143,0.2420327806122449
0.584,0.30552142857142855,0.2577857142857143,0.2420327806122449
0.585,0.30552142857142855,0.2577857142857143,0.2420327806122449
0.586,0.30552142857142855,0.2584910714285714,0.2420327806122449
0.587,0.30552142857142855,0.2584910714285714,0.2420327806122449
0.588,0.30552142857142855,0.2584910714285714,0.2420327806122449
0.589,0.30552142857142855,0.2584910714285714,0.2420327806122449
0.59,0.3072785714285714,0.2584910714285714,0.2420327806122449
0.591,0.3072785714285714,0.2584910714285714,0.2420327806122449
0.592,0.3072785714285714,0.2584910714285714,0.2420327806122449
0.593,0.3072785714285714,0.2584910714285714,0.2420327806122449
0.594,0.3072785714285714,0.2584910714285714,0.2420327806122449
0.595,0.3072785714285714,0.2584910714285714,0.2420327806122449
0.596,0.3072785714285714,0.2584910714285714,0.2420327806122449
0.597,0.3072785714285714,0.2584910714285714,0.2420327806122449
0.598,0.3072785714285714,0.2584910714285714,0.2420327806122449
0.599,0.3072785714285714,0.2584910714285714,0.2420327806122449
0.6,0.3072785714285714,0.2581428571428571,0.2420327806122449
0.601,0.3072785714285714,0.2581428571428571,0.2420327806122449
0.602,0.3072785714285714,0.2581428571428571,0.2420327806122449
0.603,0.3072785714285714,0.2581428571428571,0.2420327806122449
0.604,0.3072785714285714,0.2581428571428571,0.2420327806122449
0.605,0.3072785714285714,0.2581428571428571,0.2420327806122449
0.606,0.3072785714285714,0.2581428571428571,0.2420327806122449
0.607,0.3072785714285714,0.2581428571428571,0.2420327806122449
0.608,0.2920785714285714,0.2581428571428571,0.2420327806122449
0.609,0.2920785714285714,0.2581428571428571,0.2420327806122449
0.61,0.2920785714285714,0.2581428571428571,0.2420327806122449
0.611,0.2920785714285714,0.2581428571428571,0.2420327806122449
0.612,0.2920785714285714,0.2581428571428571,0.2420327806122449
0.613,0.2920785714285714,0.2581428571428571,0.2420327806122449
0.614,0.2920785714285714,0.2581428571428571,0.2420327806122449
0.615,0.2920785714285714,0.25766964285714283,0.2420327806122449
0.616,0.2920785714285714,0.25766964285714283,0.2420327806122449
0.617,0.2920785714285714,0.25766964285714283,0.2420327806122449
0.618,0.2920785714285714,0.25766964285714283,0.2420327806122449
0.619,0.2920785714285714,0.25766964285714283,0.2420327806122449
0.62,0.2920785714285714,0.25766964285714283,0.2420327806122449
0.621,0.2920785714285714,0.25766964285714283,0.2420327806122449
0.622,0.2920785714285714,0.25766964285714283,0.2420327806122449
0.623,0.2920785714285714,0.25766964285714283,0.2420327806122449
0.624,0.2920785714285714,0.25766964285714283,0.2420327806122449
0.625,0.2916714285714286,0.25766964285714283,0.2420327806122449
0.626,0.2916714285714286,0.25766964285714283,0.2420327806122449
0.627,0.2916714285714286,0.25766964285714283,0.2420327806122449
0.628,0.2916714285714286,0.25766964285714283,0.2420327806122449
0.629,0.2916714285714286,0.25555357142857144,0.2420327806122449
0.63,0.2916714285714286,0.25555357142857144,0.2420327806122449
0.631,0.2916714285714286,0.25555357142857144,0.2420327806122449
0.632,0.2916714285714286,0.25555357142857144,0.2420327806122449
0.633,0.2916714285714286,0.25555357142857144,0.2420327806122449
0.634,0.2916714285714286,0.25555357142857144,0.2420327806122449
0.635,0.2916714285714286,0.25555357142857144,0.2420327806122449
0.636,0.2916714285714286,0.25555357142857144,0.2420327806122449
0.637,0.2916714285714286,0.25555357142857144,0.2420327806122449
0.638,0.2916714285714286,0.25555357142857144,0.2420327806122449
0.639,0.2916714285714286,0.25555357142857144,0.2420327806122449
0.64,0.2916714285714286,0.25555357142857144,0.2420327806122449
0.641,0.2916714285714286,0.25555357142857144,0.2420327806122449
0.642,0.2916714285714286,0.25555357142857144,0.2420327806122449
0.643,0.29082142857142856,0.25222321428571426,0.2420327806122449
0.644,0.29082142857142856,0.25222321428571426,0.2420327806122449
0.645,0.29082142857142856,0.25222321428571426,0.2420327806122449
0.646,0.29082142857142856,0.25222321428571426,0.2420327806122449
0.647,0.29082142857142856,0.25222321428571426,0.2420327806122449
0.648,0.29082142857142856,0.25222321428571426,0.2420327806122449
0.649,0.29082142857142856,0.25222321428571426,0.2420327806122449
0.65,0.29082142857142856,0.25222321428571426,0.2420327806122449
0.651,0.29082142857142856,0.25222321428571426,0.2420327806122449
0.652,0.29082142857142856,0.25222321428571426,0.2420327806122449
0.653,0.29082142857142856,0.25222321428571426,0.2420327806122449
0.654,0.29082142857142856,0.25222321428571426,0.2420327806122449
0.655,0.29082142857142856,0.25222321428571426,0.2420327806122449
0.656,0.29082142857142856,0.25222321428571426,0.2420327806122449
0.657,0.29082142857142856,0.25222321428571426,0.2420327806122449
0.658,0.29082142857142856,0.2513035714285714,0.2420327806122449
0.659,0.29082142857142856,0.2513035714285714,0.2420327806122449
0.66,0.29082142857142856,0.2513035714285714,0.2420327806122449
0.661,0.30035,0.2513035714285714,0.2420327806122449
0.662,0.30035,0.2513035714285714,0.2420327806122449
0.663,0.30035,0.2513035714285714,0.2420327806122449
0.664,0.30035,0.2513035714285714,0.2420327806122449
0.665,0.30035,0.2513035714285714,0.2420327806122449
0.666,0.30035,0.2513035714285714,0.2420327806122449
0.667,0.30035,0.2513035714285714,0.2420327806122449
0.668,0.30035,0.2513035714285714,0.2420327806122449
0.669,0.30035,0.2513035714285714,0.2420327806122449
0.67,0.30035,0.2513035714285714,0.2420327806122449
0.671,0.30035,0.2513035714285714,0.2420327806122449
0.672,0.30035,0.25254464285714284,0.2420327806122449
0.673,0.30035,0.25254464285714284,0.2420327806122449
0.674,0.30035,0.25254464285714284,0.2420327806122449
0.675,0.30035,0.25254464285714284,0.2420327806122449
0.676,0.30035,0.25254464285714284,0.2420327806122449
0.677,0.30035,0.25254464285714284,0.2420327806122449
0.678,0.30035,0.25254464285714284,0.2420327806122449
0.679,0.31288571428571427,0.25254464285714284,0.2420327806122449
0.68,0.31288571428571427,0.25254464285714284,0.2420327806122449
0.681,0.31288571428571427,0.25254464285714284,0.2420327806122449
0.682,0.31288571428571427,0.25254464285714284,0.2420327806122449
0.683,0.31288571428571427,0.25254464285714284,0.2420327806122449
0.684,0.31288571428571427,0.25254464285714284,0.2420327806122449
0.685,0.31288571428571427,0.25254464285714284,0.2420327806122449
0.686,0.31288571428571427,0.2525982142857143,0.2420327806122449
0.687,0.31288571428571427,0.2525982142857143,0.2420327806122449
0.688,0.31288571428571427,0.2525982142857143,0.2420327806122449
0.689,0.31288571428571427,0.2525982142857143,0.2420327806122449
0.69,0.31288571428571427,0.2525982142857143,0.2420327806122449
0.691,0.31288571428571427,0.2525982142857143,0.2420327806122449
0.692,0.31288571428571427,0.2525982142857143,0.2420327806122449
0.693,0.31288571428571427,0.2525982142857143,0.2420327806122449
0.694,0.31288571428571427,0.2525982142857143,0.2420327806122449
0.695,0.31288571428571427,0.2525982142857143,0.2420327806122449
0.696,0.31288571428571427,0.2525982142857143,0.2420327806122449
0.697,0.2988571428571429,0.2525982142857143,0.2420327806122449
0.698,0.2988571428571429,0.2525982142857143,0.2420327806122449
0.699,0.2988571428571429,0.2525982142857143,0.2420327806122449
0.7,0.2988571428571429,0.2531875,0.2420327806122449
0.701,0.2988571428571429,0.2531875,0.2420327806122449
0.702,0.2988571428571429,0.2531875,0.2420327806122449
0.703,0.2988571428571429,0.2531875,0.2420327806122449
0.704,0.2988571428571429,0.2531875,0.2420327806122449
0.705,0.2988571428571429,0.2531875,0.2420327806122449
0.706,0.2988571428571429,0.2531875,0.2420327806122449
0.707,0.2988571428571429,0.2531875,0.2420327806122449
0.708,0.2988571428571429,0.2531875,0.2420327806122449
0.709,0.2988571428571429,0.2531875,0.2420327806122449
0.71,0.2988571428571429,0.2531875,0.2420327806122449
0.711,0.2988571428571429,0.2531875,0.2420327806122449
0.712,0.2988571428571429,0.2531875,0.2420327806122449
0.713,0.2988571428571429,0.2531875,0.2420327806122449
0.714,0.2988571428571429,0.2531875,0.2420327806122449
0.715,0.31302142857142856,0.2523214285714286,0.2420327806122449
0.716,0.31302142857142856,0.2523214285714286,0.2420327806122449
0.717,0.31302142857142856,0.2523214285714286,0.2420327806122449
0.718,0.31302142857142856,0.2523214285714286,0.2420327806122449
0.719,0.31302142857142856,0.2523214285714286,0.2420327806122449
0.72,0.31302142857142856,0.2523214285714286,0.2420327806122449
0.721,0.31302142857142856,0.2523214285714286,0.2420327806122449
0.722,0.31302142857142856,0.2523214285714286,0.2420327806122449
0.723,0.31302142857142856,0.2523214285714286,0.2420327806122449
0.724,0.31302142857142856,0.2523214285714286,0.2420327806122449
0.725,0.31302142857142856,0.2523214285714286,0.2420327806122449
0.726,0.31302142857142856,0.2523214285714286,0.2420327806122449
0.727,0.31302142857142856,0.2523214285714286,0.2420327806122449
0.728,0.31302142857142856,0.2523214285714286,0.2420327806122449
0.729,0.31302142857142856,0.25242857142857145,0.2420327806122449
0.73,0.31302142857142856,0.25242857142857145,0.2420327806122449
0.731,0.31302142857142856,0.25242857142857145,0.2420327806122449
0.732,0.31302142857142856,0.25242857142857145,0.2420327806122449
0.733,0.31285714285714283,0.25242857142857145,0.2420327806122449
0.734,0.31285714285714283,0.25242857142857145,0.2420327806122449
0.735,0.31285714285714283,0.25242857142857145,0.2420327806122449
0.736,0.31285714285714283,0.25242857142857145,0.2420327806122449
0.737,0.31285714285714283,0.25242857142857145,0.2420327806122449
0.738,0.31285714285714283,0.25242857142857145,0.2420327806122449
0.739,0.31285714285714283,0.25242857142857145,0.2420327806122449
0.74,0.31285714285714283,0.25242857142857145,0.2420327806122449
0.741,0.31285714285714283,0.25242857142857145,0.2420327806122449
0.742,0.31285714285714283,0.25242857142857145,0.2420327806122449
0.743,0.31285714285714283,0.2541607142857143,0.2420327806122449
0.744,0.31285714285714283,0.2541607142857143,0.2420327806122449
0.745,0.31285714285714283,0.2541607142857143,0.2420327806122449
0.746,0.31285714285714283,0.2541607142857143,0.2420327806122449
0.747,0.31285714285714283,0.2541607142857143,0.2420327806122449
0.748,0.31285714285714283,0.2541607142857143,0.2420327806122449
0.749,0.31285714285714283,0.2541607142857143,0.2420327806122449
0.75,0.2830714285714286,0.2541607142857143,0.2420327806122449
0.751,0.2830714285714286,0.2541607142857143,0.2420327806122449
0.752,0.2830714285714286,0.2541607142857143,0.2420327806122449
0.753,0.2830714285714286,0.2541607142857143,0.2420327806122449
0.754,0.2830714285714286,0.2541607142857143,0.2420327806122449
0.755,0.2830714285714286,0.2541607142857143,0.2420327806122449
0.756,0.2830714285714286,0.2541607142857143,0.2420327806122449
0.757,0.2830714285714286,0.2541607142857143,0.2420327806122449
0.758,0.2830714285714286,0.25429464285714287,0.2420327806122449
0.759,0.2830714285714286,0.25429464285714287,0.2420327806122449
0.76,0.2830714285714286,0.25429464285714287,0.2420327806122449
0.761,0.2830714285714286,0.25429464285714287,0.2420327806122449
0.762,0.2830714285714286,0.25429464285714287,0.2420327806122449
0.763,0.2830714285714286,0.25429464285714287,0.2420327806122449
0.764,0.2830714285714286,0.25429464285714287,0.2420327806122449
0.765,0.2830714285714286,0.25429464285714287,0.2420327806122449
0.766,0.2830714285714286,0.25429464285714287,0.2420327806122449
0.767,0.2830714285714286,0.25429464285714287,0.2420327806122449
0.768,0.2839714285714286,0.25429464285714287,0.2420327806122449
0.769,0.2839714285714286,0.25429464285714287,0.2420327806122449
0.77,0.2839714285714286,0.25429464285714287,0.2420327806122449
0.771,0.2839714285714286,0.25429464285714287,0.2420327806122449
0.772,0.2839714285714286,0.2531339285714286,0.2420327806122449
0.773,0.2839714285714286,0.2531339285714286,0.2420327806122449
0.774,0.2839714285714286,0.2531339285714286,0.2420327806122449
0.775,0.2839714285714286,0.2531339285714286,0.2420327806122449
0.776,0.2839714285714286,0.2531339285714286,0.2420327806122449
0.777,0.2839714285714286,0.2531339285714286,0.2420327806122449
0.778,0.2839714285714286,0.2531339285714286,0.2420327806122449
0.779,0.2839714285714286,0.2531339285714286,0.2420327806122449
0.78,0.2839714285714286,0.2531339285714286,0.2420327806122449
0.781,0.2839714285714286,0.2531339285714286,0.2420327806122449
0.782,0.2839714285714286,0.2531339285714286,0.2420327806122449
0.783,0.2839714285714286,0.2531339285714286,0.2420327806122449
0.784,0.2839714285714286,0.2531339285714286,0.2420327806122449
0.785,0.2839714285714286,0.2531339285714286,0.2420327806122449
0.786,0.27999285714285715,0.25258928571428574,0.2420327806122449
0.787,0.27999285714285715,0.25258928571428574,0.2420327806122449
0.788,0.27999285714285715,0.25258928571428574,0.2420327806122449
0.789,0.27999285714285715,0.25258928571428574,0.2420327806122449
0.79,0.27999285714285715,0.25258928571428574,0.2420327806122449
0.791,0.27999285714285715,0.25258928571428574,0.2420327806122449
0.792,0.27999285714285715,0.25258928571428574,0.2420327806122449
0.793,0.27999285714285715,0.25258928571428574,0.2420327806122449
0.794,0.27999285714285715,0.25258928571428574,0.2420327806122449
0.795,0.27999285714285715,0.25258928571428574,0.2420327806122449
0.796,0.27999285714285715,0.25258928571428574,0.2420327806122449
0.797,0.27999285714285715,0.25258928571428574,0.2420327806122449
0.798,0.27999285714285715,0.25258928571428574,0.2420327806122449
0.799,0.27999285714285715,0.25258928571428574,0.2420327806122449
0.8,0.27999285714285715,0.25210714285714286,0.2420327806122449
0.801,0.27999285714285715,0.25210714285714286,0.2420327806122449
0.802,0.27999285714285715,0.25210714285714286,0.2420327806122449
0.803,0.27999285714285715,0.25210714285714286,0.2420327806122449
0.804,0.27735,0.25210714285714286,0.2420327806122449
0.805,0.27735,0.25210714285714286,0.2420327806122449
0.806,0.27735,0.25210714285714286,0.2420327806122449
0.807,0.27735,0.25210714285714286,0.2420327806122449
0.808,0.27735,0.25210714285714286,0.2420327806122449
0.809,0.27735,0.25210714285714286,0.2420327806122449
0.81,0.27735,0.25210714285714286,0.2420327806122449
0.811,0.27735,0.25210714285714286,0.2420327806122449
0.812,0.27735,0.25210714285714286,0.2420327806122449
0.813,0.27735,0.25210714285714286,0.2420327806122449
0.814,0.27735,0.25210714285714286,0.2420327806122449
0.815,0.27735,0.24986607142857142,0.2420327806122449
0.816,0.27735,0.24986607142857142,0.2420327806122449
0.817,0.27735,0.24986607142857142,0.2420327806122449
0.818,0.27735,0.24986607142857142,0.2420327806122449
0.819,0.27735,0.24986607142857142,0.2420327806122449
0.82,0.27735,0.24986607142857142,0.2420327806122449
0.821,0.27735,0.24986607142857142,0.2420327806122449
0.822,0.2982142857142857,0.24986607142857142,0.2420327806122449
0.823,0.2982142857142857,0.24986607142857142,0.2420327806122449
0.824,0.2982142857142857,0.24986607142857142,0.2420327806122449
0.825,0.2982142857142857,0.24986607142857142,0.2420327806122449
0.826,0.2982142857142857,0.24986607142857142,0.2420327806122449
0.827,0.2982142857142857,0.24986607142857142,0.2420327806122449
0.828,0.2982142857142857,0.24986607142857142,0.2420327806122449
0.829,0.2982142857142857,0.24848214285714285,0.2420327806122449
0.83,0.2982142857142857,0.24848214285714285,0.2420327806122449
0.831,0.2982142857142857,0.24848214285714285,0.2420327806122449
0.832,0.2982142857142857,0.24848214285714285,0.2420327806122449
0.833,0.2982142857142857,0.24848214285714285,0.2420327806122449
0.834,0.2982142857142857,0.24848214285714285,0.2420327806122449
0.835,0.2982142857142857,0.24848214285714285,0.2420327806122449
0.836,0.2982142857142857,0.24848214285714285,0.2420327806122449
0.837,0.2982142857142857,0.24848214285714285,0.2420327806122449
0.838,0.2982142857142857,0.24848214285714285,0.2420327806122449
0.839,0.2982142857142857,0.24848214285714285,0.2420327806122449
0.84,0.28964285714285715,0.24848214285714285,0.2420327806122449
0.841,0.28964285714285715,0.24848214285714285,0.2420327806122449
0.842,0.28964285714285715,0.24848214285714285,0.2420327806122449
0.843,0.28964285714285715,0.24924107142857144,0.2420327806122449
0.844,0.28964285714285715,0.24924107142857144,0.2420327806122449
0.845,0.28964285714285715,0.24924107142857144,0.2420327806122449
0.846,0.28964285714285715,0.24924107142857144,0.2420327806122449
0.847,0.28964285714285715,0.24924107142857144,0.2420327806122449
0.848,0.28964285714285715,0.24924107142857144,0.2420327806122449
0.849,0.28964285714285715,0.24924107142857144,0.2420327806122449
0.85,0.28964285714285715,0.24924107142857144,0.2420327806122449
0.851,0.28964285714285715,0.24924107142857144,0.2420327806122449
0.852,0.28964285714285715,0.24924107142857144,0.2420327806122449
0.853,0.28964285714285715,0.24924107142857144,0.2420327806122449
0.854,0.28964285714285715,0.24924107142857144,0.2420327806122449
0.855,0.28964285714285715,0.24924107142857144,0.2420327806122449
0.856,0.28964285714285715,0.24924107142857144,0.2420327806122449
0.857,0.28964285714285715,0.24924107142857144,0.2420327806122449
0.858,0.26917857142857143,0.24607142857142858,0.2420327806122449
0.859,0.26917857142857143,0.24607142857142858,0.2420327806122449
0.86,0.26917857142857143,0.24607142857142858,0.2420327806122449
0.861,0.26917857142857143,0.24607142857142858,0.2420327806122449
0.862,0.26917857142857143,0.24607142857142858,0.2420327806122449
0.863,0.26917857142857143,0.24607142857142858,0.2420327806122449
0.864,0.26917857142857143,0.24607142857142858,0.2420327806122449
0.865,0.26917857142857143,0.24607142857142858,0.2420327806122449
0.866,0.26917857142857143,0.24607142857142858,0.2420327806122449
0.867,0.26917857142857143,0.24607142857142858,0.2420327806122449
0.868,0.26917857142857143,0.24607142857142858,0.2420327806122449
0.869,0.26917857142857143,0.24607142857142858,0.2420327806122449
0.87,0.26917857142857143,0.24607142857142858,0.2420327806122449
0.871,0.26917857142857143,0.24607142857142858,0.2420327806122449
0.872,0.26917857142857143,0.24074107142857143,0.2420327806122449
0.873,0.26917857142857143,0.24074107142857143,0.2420327806122449
0.874,0.26917857142857143,0.24074107142857143,0.2420327806122449
0.875,0.22399285714285713,0.24074107142857143,0.2420327806122449
0.876,0.22399285714285713,0.24074107142857143,0.2420327806122449
0.877,0.22399285714285713,0.24074107142857143,0.2420327806122449
0.878,0.22399285714285713,0.24074107142857143,0.2420327806122449
0.879,0.22399285714285713,0.24074107142857143,0.2420327806122449
0.88,0.22399285714285713,0.24074107142857143,0.2420327806122449
0.881,0.22399285714285713,0.24074107142857143,0.2420327806122449
0.882,0.22399285714285713,0.24074107142857143,0.2420327806122449
0.883,0.22399285714285713,0.24074107142857143,0.2420327806122449
0.884,0.22399285714285713,0.24074107142857143,0.2420327806122449
0.885,0.22399285714285713,0.24074107142857143,0.2420327806122449
0.886,0.22399285714285713,0.23369642857142858,0.2420327806122449
0.887,0.22399285714285713,0.23369642857142858,0.2420327806122449
0.888,0.22399285714285713,0.23369642857142858,0.2420327806122449
0.889,0.22399285714285713,0.23369642857142858,0.2420327806122449
0.89,0.22399285714285713,0.23369642857142858,0.2420327806122449
0.891,0.22399285714285713,0.23369642857142858,0.2420327806122449
0.892,0.22399285714285713,0.23369642857142858,0.2420327806122449
0.893,0.16092142857142858,0.23369642857142858,0.2420327806122449
0.894,0.16092142857142858,0.23369642857142858,0.2420327806122449
0.895,0.16092142857142858,0.23369642857142858,0.2420327806122449
0.896,0.16092142857142858,0.23369642857142858,0.2420327806122449
0.897,0.16092142857142858,0.23369642857142858,0.2420327806122449
0.898,0.16092142857142858,0.23369642857142858,0.2420327806122449
0.899,0.16092142857142858,0.23369642857142858,0.2420327806122449
0.9,0.16092142857142858,0.2225625,0.2420327806122449
0.901,0.16092142857142858,0.2225625,0.2420327806122449
0.902,0.16092142857142858,0.2225625,0.2420327806122449
0.903,0.16092142857142858,0.2225625,0.2420327806122449
0.904,0.16092142857142858,0.2225625,0.2420327806122449
0.905,0.16092142857142858,0.2225625,0.2420327806122449
0.906,0.16092142857142858,0.2225625,0.2420327806122449
0.907,0.16092142857142858,0.2225625,0.2420327806122449
0.908,0.16092142857142858,0.2225625,0.2420327806122449
0.909,0.16092142857142858,0.2225625,0.2420327806122449
0.91,0.16092142857142858,0.2225625,0.2420327806122449
0.911,0.10553571428571429,0.2225625,0.2420327806122449
0.912,0.10553571428571429,0.2225625,0.2420327806122449
0.913,0.10553571428571429,0.2225625,0.2420327806122449
0.914,0.10553571428571429,0.2225625,0.2420327806122449
0.915,0.10553571428571429,0.20549107142857143,0.2420327806122449
0.916,0.10553571428571429,0.20549107142857143,0.2420327806122449
0.917,0.10553571428571429,0.20549107142857143,0.2420327806122449
0.918,0.10553571428571429,0.20549107142857143,0.2420327806122449
0.919,0.10553571428571429,0.20549107142857143,0.2420327806122449
0.92,0.10553571428571429,0.20549107142857143,0.2420327806122449
0.921,0.10553571428571429,0.20549107142857143,0.2420327806122449
0.922,0.10553571428571429,0.20549107142857143,0.2420327806122449
0.923,0.10553571428571429,0.20549107142857143,0.2420327806122449
0.924,0.10553571428571429,0.20549107142857143,0.2420327806122449
0.925,0.10553571428571429,0.20549107142857143,0.2420327806122449
